Date,NumNewsAllAll,AvgToneAllAll,StdToneAllAll,CvToneAllAll,NumNewsAllSpan,AvgToneAllSpan,StdToneAllSpan,CvToneAllSpan,NumNewsAllEng,AvgToneAllEng,StdToneAllEng,CvToneAllEng,NumNewsFullLan,AvgToneFullLan,StdToneFullLan,CvToneFullLan,NumNewsFullSpan,AvgToneFullSpan,StdToneFullSpan,CvToneFullSpan,NumNewsFullEng,AvgToneFullEng,StdToneFullEng,CvToneFullEng,NumNewsCmpLan,AvgToneCmpLan,StdToneCmpLan,CvToneCmpLan,NumNewsCmpSpan,AvgToneCmpSpan,StdToneCmpSpan,CvToneCmpSpan,NumNewsCmpEng,AvgToneCmpEng,StdToneCmpEng,CvToneCmpEng,NumNewsCtyLan,AvgToneCtyLan,StdToneCtyLan,CvToneCtyLan,NumNewsCtySpan,AvgToneCtySpan,StdToneCtySpan,CvToneCtySpan,NumNewsCtyEng,AvgToneCtyEng,StdToneCtyEng,CvToneCtyEng,NumNewsGovLan,AvgToneGovLan,StdToneGovLan,CvToneGovLan,NumNewsGovSpan,AvgToneGovSpan,StdToneGovSpan,CvToneGovSpan,NumNewsGovEng,AvgToneGovEng,StdToneGovEng,CvToneGovEng
20160217,1199,-1.423462162,2.927285318,-2.620604253,521,-1.099202874,2.926278648,-3.900119819,180,-2.078176596,2.934476153,-2.57065552,42,-2.635907921,2.813813077,-2.16413227,30,-2.430218878,2.874363998,-2.250159007,12,-3.150130529,2.587425429,-1.86986736,17,-2.687558195,2.779332911,-2.068307023,5,-1.577384592,3.01427874,-2.330404933,12,-3.150130529,2.587425429,-1.86986736,4,0.224543816,3.029765598,-2.356283065,21,-3.138943744,3.029765598,-2.356283065,0,NA,,,21,-3.138943744,2.384731125,-1.914985603,4,0.224543816,2.384731125,-1.914985603,0,NA,,
20160218,1376,-1.291830722,2.923008575,-2.583291548,527,-0.885016932,2.921997114,-4.367072311,223,-1.824817482,2.925544531,-2.529021025,41,-1.935861194,2.825833164,-2.156813831,41,-1.935861194,2.884547572,-2.233188809,0,0,2.587425429,-1.86986736,2,-3.807118276,2.78159821,-2.071500302,2,-3.807118276,3.009480463,-2.32683693,0,0,2.587425429,-1.86986736,7,-0.696992813,3.013136749,-2.391285064,32,-2.089910085,3.013136749,-2.391285064,0,NA,,,32,-2.089910085,2.448579448,-1.794501079,7,-0.696992813,2.448579448,-1.794501079,0,NA,,
20160219,1247,-1.592701276,2.933413955,-2.520566425,495,-1.401343858,2.929771257,-3.772987423,212,-2.178787623,2.946046074,-2.4564371,28,-1.800664001,2.794534634,-2.075823387,28,-1.800664001,2.841657101,-2.124375184,0,0,2.587425429,-1.86986736,0,NA,2.78159821,-2.071500302,0,NA,3.009480463,-2.32683693,0,0,2.587425429,-1.86986736,3,0.240383775,2.978622478,-2.238222944,25,-2.045589734,2.978622478,-2.238222944,0,NA,,,25,-2.045589734,2.371959351,-1.710452599,3,0.240383775,2.371959351,-1.710452599,0,NA,,
20160220,784,-1.485360756,2.936249678,-2.493959981,370,-1.553637994,2.932045714,-3.959870886,93,-1.663337036,2.946727945,-2.412835268,22,-1.929971277,2.782466374,-2.051381249,20,-1.475719214,2.825682411,-2.092594437,2,-6.472491909,2.587425429,-1.86986736,4,-3.654815209,2.772323491,-2.054162499,2,-0.837138508,2.987233242,-2.281909037,2,-6.472491909,2.587425429,-1.86986736,5,0.990865751,2.938125889,-2.236421646,13,-2.522648924,2.938125889,-2.236421646,0,NA,,,13,-2.522648924,2.426329133,-1.657120991,5,0.990865751,2.426329133,-1.657120991,0,NA,,
20160221,632,-0.840648498,2.931004906,-2.513107311,320,-0.874910742,2.925916088,-3.784503804,57,-1.047978913,2.946122324,-2.399895061,30,-1.728104103,2.796611746,-2.154099555,30,-1.728104103,2.838822963,-2.216409318,0,0,2.587425429,-1.86986736,6,-1.960394479,2.774215809,-2.05752894,6,-1.960394479,2.984418294,-2.282362663,0,0,2.587425429,-1.86986736,7,-1.472038187,2.965968293,-2.470989481,17,-1.751558171,2.965968293,-2.470989481,0,NA,,,17,-1.751558171,2.428561978,-1.687559387,7,-1.472038187,2.428561978,-1.687559387,0,NA,,
20160222,895,-1.414907117,2.92236719,-2.482003379,429,-1.485834497,2.914879992,-4.668532171,112,-1.544986187,2.951072323,-2.362951347,37,-2.397894398,2.870769239,-2.253103832,29,-2.196248813,2.92247709,-2.354336628,8,-3.128859642,2.60451287,-1.814378272,25,-2.652664999,2.829837132,-2.068075897,17,-2.428573402,3.057027407,-2.356050725,8,-3.128859642,2.60451287,-1.814378272,2,-2.172284644,3.003528623,-2.493315014,10,-1.806089846,3.003528623,-2.493315014,0,NA,,,10,-1.806089846,2.634341015,-2.059026167,2,-2.172284644,2.634341015,-2.059026167,0,NA,,
20160223,1110,-1.050076035,2.912354845,-2.487657578,529,-1.098518828,2.904449665,-4.375634739,122,-1.021595941,2.93817796,-2.39327902,36,-2.137577124,2.864772054,-2.222122012,34,-1.884263186,2.914052287,-2.299544981,2,-6.443914081,2.605344751,-1.859558234,14,-3.777384908,2.815922637,-2.087249431,12,-3.332963379,3.019394756,-2.327699918,2,-6.443914081,2.605344751,-1.859558234,6,-1.084179239,2.996727168,-2.418767499,16,-1.097769521,2.996727168,-2.418767499,0,NA,,,16,-1.097769521,2.640582907,-2.020047843,6,-1.084179239,2.640582907,-2.020047843,0,NA,,
20160224,1225,-1.193679188,2.908869332,-2.482370467,575,-1.107796188,2.901320778,-4.379760648,124,-1.409757661,2.931398514,-2.387392759,69,-2.252739978,2.817329957,-2.196716489,61,-2.366507279,2.856529953,-2.232011838,8,-1.385264309,2.611349322,-2.013832801,33,-1.54530029,2.737491918,-2.128396588,25,-1.596511804,2.851686179,-2.23339251,8,-1.385264309,2.611349322,-2.013832801,13,-1.506024435,2.957198925,-2.376099281,23,-3.68981875,2.957198925,-2.376099281,0,NA,,,23,-3.68981875,2.630763334,-1.93072393,13,-1.506024435,2.630763334,-1.93072393,0,NA,,
20160225,1373,-1.442615841,2.924365441,-2.462782271,662,-1.397987231,2.908151788,-3.466681757,148,-1.788203178,2.949928034,-2.370630476,50,-2.121655157,2.804261053,-2.287839639,46,-1.931232579,2.84534617,-2.367873437,4,-4.311514805,2.582319577,-1.910286286,11,-4.111391995,2.72979323,-2.267083553,7,-3.997036104,2.847342741,-2.634792343,4,-4.311514805,2.582319577,-1.910286286,11,-2.209671077,2.928664652,-2.34062709,28,-1.305395145,2.928664652,-2.34062709,0,NA,,,28,-1.305395145,2.654261366,-2.200322163,11,-2.209671077,2.654261366,-2.200322163,0,NA,,
20160226,1190,-1.592589001,2.940472608,-2.437008779,579,-1.492981703,2.927729441,-3.712403057,118,-2.145682257,2.970181331,-2.356462518,53,-4.245290418,2.898747209,-2.151961527,31,-3.115032867,2.957513914,-2.241597423,22,-5.837926059,2.604474277,-1.761822703,28,-5.280694419,2.76066844,-2.107889648,6,-3.237511738,2.895695684,-2.512016407,22,-5.837926059,2.604474277,-1.761822703,8,-4.505399768,2.99188268,-2.237661436,17,-2.417514723,2.99188268,-2.237661436,0,NA,,,17,-2.417514723,2.943594308,-2.046833696,8,-4.505399768,2.943594308,-2.046833696,0,NA,,
20160227,910,-0.979493169,2.936850328,-2.450314741,490,-0.870958723,2.923828097,-3.691258147,82,-1.271478373,2.961726948,-2.371438378,24,-2.577162929,2.893923255,-2.164405306,20,-2.116453871,2.944140169,-2.244907417,4,-4.880708218,2.659070165,-1.830827621,7,-3.194688201,2.776409469,-2.120950858,3,-0.946661512,2.886587435,-2.472120054,4,-4.880708218,2.659070165,-1.830827621,2,-2.024746895,2.970824109,-2.256695996,15,-2.36263994,2.970824109,-2.256695996,0,NA,,,15,-2.36263994,2.943594308,-2.046833696,2,-2.024746895,2.943594308,-2.046833696,0,NA,,
20160228,796,-1.13128671,2.930971987,-2.449547055,443,-1.031936958,2.918209872,-3.800010574,63,-1.856721357,2.956794051,-2.357457289,26,-3.140567387,2.874884624,-2.173756762,16,-3.202045936,2.928494733,-2.250648715,10,-3.04220171,2.641610805,-1.870374861,12,-3.391865889,2.751163986,-2.132848608,2,-5.140186787,2.862793262,-2.467241279,10,-3.04220171,2.641610805,-1.870374861,2,-1.856148481,2.95782019,-2.261369725,12,-3.103338703,2.95782019,-2.261369725,0,NA,,,12,-3.103338703,2.929475923,-2.061802464,2,-1.856148481,2.929475923,-2.061802464,0,NA,,
20160229,1158,-1.662109622,2.93521269,-2.414116811,567,-1.724974708,2.921072465,-4.088508049,131,-1.228661236,2.95102962,-2.333249356,31,-1.694892965,2.900531351,-2.208074459,21,-2.158159763,2.956499389,-2.36379833,10,-0.72203269,2.667763488,-1.717130067,17,-1.509352055,2.791835421,-2.095909546,7,-2.634094004,2.913807948,-2.709318003,10,-0.72203269,2.667763488,-1.717130067,6,-0.455572526,2.959033384,-2.283672595,8,-3.018657729,2.959033384,-2.283672595,0,NA,,,8,-3.018657729,2.997156486,-2.277018986,6,-0.455572526,2.997156486,-2.277018986,0,NA,,
20160301,1367,-1.637431773,3.163163281,-1.930128885,685,-1.762699195,3.136078365,-2.445774617,141,-1.217894158,3.15148542,-2.0323179,26,-2.68815416,3.631004538,-3.195253833,16,-2.94280051,3.345879268,-1.35124099,10,-2.280719999,0.852925041,0.350080497,17,-1.857082272,3.741334157,-5.325118253,7,-1.251885521,3.424153486,-1.225004895,10,-2.280719999,0.852925041,0.350080497,1,-1.752109051,3.464842578,-1.677135643,8,-4.571187559,3.464842578,-1.677135643,0,NA,,,8,-4.571187559,,,1,-1.752109051,,,0,NA,,
20160302,1122,-1.88475362,3.139943648,-1.794613926,536,-1.745396522,3.129357883,-2.629626628,125,-2.076369285,3.248936701,-1.832942163,23,-2.73986587,3.011208398,-2.50740186,21,-2.724753026,2.904658788,-1.736805492,2,-2.898550725,2.881122827,5.300336392,7,-4.622022023,3.1760809,-2.436259888,5,-5.311410543,2.852243107,-1.160298099,2,-2.898550725,2.881122827,5.300336392,8,-1.510637771,3.242148397,-3.323773578,8,-2.322207334,3.242148397,-3.323773578,0,NA,,,8,-2.322207334,2.324707545,-1.88475495,8,-1.510637771,2.324707545,-1.88475495,0,NA,,
20160303,1374,-1.699031118,3.075101359,-1.776443258,692,-1.700188866,3.065382881,-2.612638653,143,-2.053298438,3.168259037,-1.813245152,49,-3.123738764,3.098541334,-1.631882363,35,-2.620127216,2.916749983,-1.684166797,14,-4.382767635,3.343755097,-1.57547259,19,-4.411740929,3.125558653,-1.379336581,5,-4.492866153,2.573886394,-0.986956433,14,-4.382767635,3.343755097,-1.57547259,6,-0.885233626,3.228047424,-2.568934705,24,-2.663696668,3.228047424,-2.568934705,0,NA,,,24,-2.663696668,2.439370938,-1.60143,6,-0.885233626,2.439370938,-1.60143,0,NA,,
20160304,1126,-1.379191168,3.03274,-1.83605359,574,-1.526242256,3.024064009,-2.331193452,112,-1.670660252,3.116058143,-1.856874853,39,-2.231524578,3.065366002,-1.754000188,29,-1.111662975,3.159141709,-1.972807141,10,-5.479123227,2.959098489,-1.538630882,13,-4.979558998,2.893879177,-1.340407873,3,-3.314344899,2.567057771,-0.871727544,10,-5.479123227,2.959098489,-1.538630882,5,-1.716158353,3.328306032,-2.627138188,21,-0.653066658,3.328306032,-2.627138188,0,NA,,,21,-0.653066658,3.003783599,-3.497769762,5,-1.716158353,3.003783599,-3.497769762,0,NA,,
20160305,831,-1.50182687,3.056138887,-1.874376881,426,-1.513057678,3.044923594,-2.509257737,69,-2.383611622,3.168369307,-2.003696512,41,-3.033574274,3.111297821,-1.82653188,31,-1.954216181,3.151915706,-2.050150952,10,-6.379584363,3.065641756,-1.611865871,17,-4.933974725,2.947252953,-1.405988709,7,-2.868818099,2.455319166,-0.897576197,10,-6.379584363,3.065641756,-1.611865871,7,-2.133953865,3.167560103,-2.464678435,17,-1.503605757,3.167560103,-2.464678435,0,NA,,,17,-1.503605757,3.489575372,-4.217056271,7,-2.133953865,3.489575372,-4.217056271,0,NA,,
20160306,691,-1.412023926,3.041469096,-1.892300429,385,-1.427039178,3.027540246,-2.040024774,59,-1.330373402,3.129801813,-1.918398285,36,-2.613624229,3.028660629,-1.720817954,34,-2.697999461,3.012439208,-1.797029914,2,-1.179245283,3.065641756,-1.611865871,13,-2.896972139,2.909982539,-1.394760497,11,-3.209286112,2.613613082,-1.08663295,2,-1.179245283,3.065641756,-1.611865871,7,-2.52120211,3.068576618,-2.372128013,16,-2.42383873,3.068576618,-2.372128013,0,NA,,,16,-2.42383873,3.302096043,-2.524139387,7,-2.52120211,3.302096043,-2.524139387,0,NA,,
20160307,990,-1.165101972,3.045981146,-1.966223457,528,-1.146882913,3.020696893,-2.491030437,113,-1.286681976,3.148478245,-1.968776036,70,-1.500046072,2.970576886,-1.772844928,60,-1.353123383,2.975494401,-1.932209628,10,-2.381582205,2.949962076,-1.490604421,18,-2.051279303,2.852720244,-1.366622579,8,-1.638400675,2.695882662,-1.189449402,10,-2.381582205,2.949962076,-1.490604421,14,-1.745397124,2.91497699,-2.266217662,38,-1.148543101,2.91497699,-2.266217662,0,NA,,,38,-1.148543101,3.210372131,-2.570481064,14,-1.745397124,3.210372131,-2.570481064,0,NA,,
20160308,989,-1.329424566,3.053036974,-2.003854103,501,-1.347745078,3.041078205,-2.53720525,105,-1.62519486,3.126291722,-1.974027529,34,-1.995174638,2.952521978,-1.864390647,28,-1.996550432,2.963031131,-2.024306964,6,-1.988754266,2.919103338,-1.558992438,13,-2.776379489,2.80271511,-1.47651647,7,-3.451486822,2.636091963,-1.361026148,6,-1.988754266,2.919103338,-1.558992438,7,-2.880911168,2.975554853,-2.317595239,14,-0.826901868,2.975554853,-2.317595239,0,NA,,,14,-0.826901868,3.188407163,-2.488847064,7,-2.880911168,3.188407163,-2.488847064,0,NA,,
20160309,1030,-1.180835497,3.057308056,-2.056818049,512,-0.886874522,3.049483733,-4.019331582,126,-2.066843283,3.123606653,-1.980317814,34,-2.416293319,2.999461746,-1.810853078,30,-2.235898179,3.039151607,-1.923780751,4,-3.76925687,2.900850979,-1.569293149,18,-3.611943569,2.756818667,-1.433966438,14,-3.566996912,2.561225983,-1.266159706,4,-3.76925687,2.900850979,-1.569293149,6,-1.605452028,3.204936179,-2.271844913,10,-0.750627643,3.204936179,-2.271844913,0,NA,,,10,-0.750627643,3.221426483,-2.341581673,6,-1.605452028,3.221426483,-2.341581673,0,NA,,
20160310,1126,-1.110553416,3.050562986,-2.108517531,558,-1.168292445,3.047639826,-2.827375254,113,-1.680558328,3.121244709,-2.007938733,42,-3.917690582,3.026798711,-1.877351564,36,-3.766415723,3.05538839,-2.053013481,6,-4.825339735,2.929914628,-1.49655817,20,-4.942110329,2.799348021,-1.455956962,14,-4.992154869,2.654681537,-1.410189109,6,-4.825339735,2.929914628,-1.49655817,8,-4.514054443,3.303822893,-2.600761125,14,-2.113454452,3.303822893,-2.600761125,0,NA,,,14,-2.113454452,3.107253494,-2.293091489,8,-4.514054443,3.107253494,-2.293091489,0,NA,,
20160311,1055,-1.670885954,3.066777219,-2.090416279,519,-1.825523883,3.071771949,-3.189528324,126,-1.916895426,3.114588207,-1.975397536,42,-3.593339127,3.036552152,-1.843583772,32,-2.948885983,3.048256354,-1.990040577,10,-5.655589188,2.993403282,-1.52815569,24,-4.12672465,2.821633366,-1.45978164,14,-3.034678551,2.622386224,-1.377949604,10,-5.655589188,2.993403282,-1.52815569,7,-3.154299316,3.30013795,-2.495163059,11,-2.708977868,3.30013795,-2.495163059,0,NA,,,11,-2.708977868,3.127033674,-2.234831424,7,-3.154299316,3.127033674,-2.234831424,0,NA,,
20160312,766,-1.522320786,3.058667601,-2.079998297,373,-1.241936829,3.070897503,-3.681369882,74,-1.850288627,3.09427325,-1.980544422,19,-2.653984432,2.992554777,-1.820472747,15,-2.285971178,3.015384267,-1.984562768,4,-4.034034136,2.91726403,-1.482109484,5,-3.287442363,2.788920804,-1.44374283,1,-0.301075269,2.637391479,-1.397142806,4,-4.034034136,2.91726403,-1.482109484,2,-0.469483568,3.243009227,-2.454255674,12,-2.754127105,3.243009227,-2.454255674,0,NA,,,12,-2.754127105,3.076771254,-2.227241104,2,-0.469483568,3.076771254,-2.227241104,0,NA,,
20160313,753,-1.147518657,3.051821785,-2.101622338,404,-1.216852502,3.067682577,-2.612366011,72,-1.442675154,3.078825212,-2.000659815,37,-3.163749737,3.044274921,-1.847154657,29,-2.789756283,3.027703122,-1.992723062,8,-4.519476011,3.070625884,-1.570270086,15,-3.465699759,2.924876379,-1.529828036,7,-2.261384043,2.731693131,-1.473030828,8,-4.519476011,3.070625884,-1.570270086,8,-2.55564961,3.241029273,-2.384314631,14,-3.187717645,3.241029273,-2.384314631,0,NA,,,14,-3.187717645,3.038744563,-2.220491229,8,-2.55564961,3.038744563,-2.220491229,0,NA,,
20160314,982,-1.15043181,3.058429325,-2.136857437,498,-1.033646052,3.079096435,-3.99751035,84,-1.982487962,3.076158446,-2.031883447,42,-3.056945741,3.078194175,-1.841284372,28,-2.014988291,3.142169984,-1.969218801,14,-5.140860642,2.934240061,-1.596102532,17,-5.122183988,2.851293368,-1.545612625,3,-5.03502627,2.731693131,-1.473030828,14,-5.140860642,2.934240061,-1.596102532,0,0,3.473359887,-2.2227286,25,-1.652583733,3.473359887,-2.2227286,0,NA,,,25,-1.652583733,3.038744563,-2.220491229,0,0,3.038744563,-2.220491229,0,NA,,
20160315,1167,-0.797521566,3.041933992,-2.199135715,598,-0.796058884,3.058865601,-3.678522801,123,-0.85015526,3.063949178,-2.100245483,36,-1.87353315,3.034278569,-1.898352439,30,-1.893469499,3.072289683,-2.009983313,6,-1.773851406,2.945209909,-1.673166432,10,-2.743623934,2.852036263,-1.612543061,4,-4.198282727,2.714011407,-1.523442775,6,-1.773851406,2.945209909,-1.673166432,4,-2.197991365,3.322286633,-2.193136866,22,-1.419044937,3.322286633,-2.193136866,0,NA,,,22,-1.419044937,2.996668778,-2.326077366,4,-2.197991365,2.996668778,-2.326077366,0,NA,,
20160316,1398,-1.606679549,3.024361246,-2.157537781,609,-1.288652906,3.041246722,-5.281696443,174,-1.867382448,3.031171761,-2.07987129,45,-3.244564013,3.026036733,-1.924574821,35,-3.399013677,3.068722193,-2.022221907,10,-2.703990187,2.934999849,-1.736586651,12,-2.905492574,2.863208756,-1.648474898,2,-3.913004513,2.740407149,-1.506108687,10,-2.703990187,2.934999849,-1.736586651,4,-1.288888889,3.285059424,-2.276096627,29,-3.654617729,3.285059424,-2.276096627,0,NA,,,29,-3.654617729,2.971021128,-2.205115569,4,-1.288888889,2.971021128,-2.205115569,0,NA,,
20160317,1259,-1.435551351,3.0109105,-2.144593993,608,-1.516606466,3.029327085,-3.687918371,153,-1.792740857,3.008322022,-2.026161202,90,-3.521493208,2.948855215,-1.913427938,76,-3.595853953,2.955359433,-2.042584828,14,-3.117820595,2.930827225,-1.688458048,33,-3.728004362,2.836531226,-1.645520688,19,-4.177613454,2.65769439,-1.562417446,14,-3.117820595,2.930827225,-1.688458048,12,-4.042460091,3.13986656,-2.189990088,45,-3.231127193,3.13986656,-2.189990088,0,NA,,,45,-3.231127193,2.864728415,-2.360507939,12,-4.042460091,2.864728415,-2.360507939,0,NA,,
20160318,1151,-1.353709171,2.994264469,-2.137297484,570,-1.165726182,3.009020809,-3.262141169,131,-1.881529176,2.995358932,-2.051418773,79,-1.769865542,2.96952058,-1.922251961,71,-1.611403609,2.977592969,-1.993264811,8,-3.176215203,2.953031222,-1.780061044,19,-3.068362958,2.875352637,-1.718852563,11,-2.989924963,2.733163905,-1.608939146,8,-3.176215203,2.953031222,-1.780061044,11,-0.841495404,3.060057818,-2.135731449,49,-1.474776167,3.060057818,-2.135731449,0,NA,,,49,-1.474776167,3.037844734,-2.136546232,11,-0.841495404,3.037844734,-2.136546232,0,NA,,
20160319,758,-1.047015579,2.99207352,-2.156409251,398,-0.937466259,3.0031389,-2.81162864,55,-0.734570304,3.008954074,-2.105929356,36,-1.660533405,2.94606058,-1.938958845,36,-1.660533405,2.943251499,-2.013261326,0,0,2.953031222,-1.780061044,6,-1.585126649,2.875333052,-1.74487602,6,-1.585126649,2.738349672,-1.682101362,0,0,2.953031222,-1.780061044,10,-1.762449878,3.015469409,-2.118873584,20,-1.632197195,3.015469409,-2.118873584,0,NA,,,20,-1.632197195,2.979994379,-2.14442569,10,-1.762449878,2.979994379,-2.14442569,0,NA,,
20160320,767,-1.159365635,2.976702698,-2.158784723,396,-1.029778053,2.984878676,-2.791586706,54,-1.66059118,2.996338269,-2.104804614,34,-2.328022626,2.924129413,-1.941141221,32,-2.035332158,2.927933531,-2.016627982,2,-7.011070111,2.915155396,-1.778538287,8,-2.770765804,2.875839473,-1.762974597,6,-1.357331035,2.811487839,-1.738614815,2,-7.011070111,2.915155396,-1.778538287,8,-2.038202239,2.972632724,-2.088715679,18,-2.260056941,2.972632724,-2.088715679,0,NA,,,18,-2.260056941,2.944992413,-2.167174821,8,-2.038202239,2.944992413,-2.167174821,0,NA,,
20160321,989,-1.032523926,2.972471799,-2.180759973,508,-1.32606886,2.975672165,-3.233807779,102,-0.865719325,3.011863314,-2.142424846,65,-3.774290161,2.934692728,-1.979334917,59,-3.685900827,2.917335118,-2.015019285,6,-4.64345195,2.979610253,-1.899510712,15,-4.095002798,2.910205246,-1.824591098,9,-3.72937003,2.786677638,-1.696130044,6,-4.64345195,2.979610253,-1.899510712,7,-2.676077848,2.978066759,-2.111797771,43,-3.841192408,2.978066759,-2.111797771,0,NA,,,43,-3.841192408,2.900849073,-2.152495462,7,-2.676077848,2.900849073,-2.152495462,0,NA,,
20160322,1221,-1.405263545,2.969163253,-2.174694243,605,-1.383633949,2.974224033,-3.535317402,129,-1.41928226,2.996997276,-2.104161093,71,-2.811214218,2.94122424,-1.953558667,55,-2.415206411,2.925255684,-2.008546538,16,-4.172491057,2.979640486,-1.835850437,24,-3.915850791,2.915110215,-1.778244213,8,-3.402570259,2.792368954,-1.671018227,16,-4.172491057,2.979640486,-1.835850437,9,-2.31598015,2.943970508,-2.1143975,38,-2.230841294,2.943970508,-2.1143975,0,NA,,,38,-2.230841294,3.005787423,-2.130478716,9,-2.31598015,3.005787423,-2.130478716,0,NA,,
20160323,2388,-1.301380202,2.974925588,-2.189196599,948,-0.83708694,2.982491407,-3.607478741,372,-2.196816936,3.006723525,-2.146108151,118,-2.592735824,2.942058605,-1.9681725,82,-2.517304351,2.960476171,-1.988843373,36,-2.764551958,2.903176487,-1.92380811,45,-2.748159347,2.897204188,-1.822572405,9,-2.682588902,2.884626118,-1.641789282,36,-2.764551958,2.903176487,-1.92380811,15,-3.201071672,2.973234658,-2.079797427,58,-2.314820372,2.973234658,-2.079797427,0,NA,,,58,-2.314820372,2.998288605,-2.169933587,15,-3.201071672,2.998288605,-2.169933587,0,NA,,
20160324,2231,-1.345106283,2.993025621,-2.204298574,801,-0.978137104,2.99060728,-3.502211708,414,-1.815251628,3.040781487,-2.203839482,140,-3.147857789,2.98397506,-2.019456598,122,-2.948764726,2.992072544,-2.01398744,18,-4.497266332,2.968646097,-2.03408026,24,-4.153095347,2.957496763,-1.930524136,6,-3.12058239,2.93302245,-1.732181096,18,-4.497266332,2.968646097,-2.03408026,29,-1.888237402,2.951474914,-1.960729112,87,-3.290424339,2.951474914,-1.960729112,0,NA,,,87,-3.290424339,3.142489624,-2.516937768,29,-1.888237402,3.142489624,-2.516937768,0,NA,,
20160325,1149,-1.237707964,2.992329501,-2.211690037,463,-1.017001866,2.987298616,-3.040213416,180,-1.707683145,3.052270895,-2.248636974,64,-3.002516234,2.98662701,-2.059045464,58,-2.994950748,2.996831303,-2.038700157,6,-3.075649261,2.965586977,-2.109672621,11,-3.399677242,2.956634445,-1.980505078,5,-3.788510818,2.93302245,-1.732181096,6,-3.075649261,2.965586977,-2.109672621,14,-1.459930605,2.9439132,-2.013577458,39,-3.44424515,2.9439132,-2.013577458,0,NA,,,39,-3.44424515,3.186142405,-2.452055664,14,-1.459930605,3.186142405,-2.452055664,0,NA,,
20160326,761,-1.0069499,2.992103776,-2.226256361,343,-0.796009828,2.987624716,-2.67988932,78,-2.506416459,3.05623371,-2.283433895,36,-3.221739062,3.001573772,-2.078759894,36,-3.221739062,3.017748374,-2.066879481,0,0,2.965586977,-2.109672621,10,-3.211794498,2.946534265,-2.005688778,10,-3.211794498,2.906361296,-1.808491543,0,0,2.965586977,-2.109672621,4,-3.574742667,2.996690808,-2.043959284,22,-3.162076844,2.996690808,-2.043959284,0,NA,,,22,-3.162076844,3.173578632,-2.418437437,4,-3.574742667,3.173578632,-2.418437437,0,NA,,
